x y width height conf
0.3884109854698181 0.4760662317276001 0.0592404305934906 0.05591657757759094 0.12886005640029907
0.2998133897781372 0.19439418613910675 0.04919806122779846 0.052043378353118896 0.12734337151050568
0.2765159010887146 0.36419621109962463 0.062431901693344116 0.057934463024139404 0.1252969205379486
0.5487866401672363 0.4880383610725403 0.0647088885307312 0.06233179569244385 0.12121091783046722
0.3001819849014282 0.19819079339504242 0.039706140756607056 0.041559696197509766 0.11100730299949646
0.3022918701171875 0.19952280819416046 0.05188027024269104 0.051797568798065186 0.10822411626577377
0.4919883608818054 0.1223926842212677 0.04753836989402771 0.047201305627822876 0.0966315045952797
0.49517643451690674 0.4945867657661438 0.05968582630157471 0.0521770715713501 0.09468338638544083
0.12125752866268158 0.314397394657135 0.04817032068967819 0.04872065782546997 0.09251284599304199
0.5480766892433167 0.4887600839138031 0.049469947814941406 0.05430048704147339 0.08342497795820236
0.26034456491470337 0.4249243140220642 0.05494828522205353 0.05092611908912659 0.0803922563791275
0.11846084892749786 0.3145509362220764 0.03598242253065109 0.036635011434555054 0.07923032343387604
0.3861231803894043 0.47475558519363403 0.04575076699256897 0.0429876446723938 0.07388271391391754
0.2991865873336792 0.19720835983753204 0.03975209593772888 0.04010853171348572 0.0682220309972763
0.49029541015625 0.12144210934638977 0.035481661558151245 0.03634334355592728 0.061837054789066315
0.5371925234794617 0.4754835367202759 0.07819482684135437 0.0849861204624176 0.05628520995378494
0.2623971700668335 0.4275759756565094 0.04396180808544159 0.039878249168395996 0.05479992553591728
0.5073458552360535 0.4918026924133301 0.07462021708488464 0.05767831206321716 0.04961046949028969
0.29839983582496643 0.19171494245529175 0.05909937620162964 0.06343989074230194 0.0490582175552845
0.20544981956481934 0.4517199397087097 0.05217447876930237 0.05254200100898743 0.04269767180085182
0.5308635830879211 0.46695488691329956 0.06842231750488281 0.07008716464042664 0.037138696759939194
0.2736358046531677 0.36360347270965576 0.04948577284812927 0.04678606986999512 0.03646453469991684
0.12186366319656372 0.3132847547531128 0.06364672631025314 0.05689153075218201 0.034187544137239456
0.3934400677680969 0.48315954208374023 0.08083277940750122 0.07512912154197693 0.03347987309098244
0.5307629704475403 0.48832905292510986 0.09012508392333984 0.06703069806098938 0.028168687596917152
0.27996912598609924 0.36755865812301636 0.07783174514770508 0.07051679491996765 0.022815953940153122
0.49621665477752686 0.49010133743286133 0.04844751954078674 0.04614675045013428 0.022419355809688568
0.5177968740463257 0.4802405536174774 0.09487992525100708 0.07795029878616333 0.021863343194127083
0.10531918704509735 0.5028064250946045 0.038119323551654816 0.035873234272003174 0.01978389173746109
0.2035624384880066 0.45153412222862244 0.042047128081321716 0.0453648567199707 0.019758645445108414
0.20510998368263245 0.4577092230319977 0.06503389775753021 0.0654226541519165 0.01654728688299656
0.550170361995697 0.4971119165420532 0.04235649108886719 0.04115179181098938 0.015109979547560215
0.10333593189716339 0.49722978472709656 0.04660883545875549 0.042486608028411865 0.014976538717746735
0.3088085651397705 0.19867700338363647 0.06463965773582458 0.0594668835401535 0.014909844845533371
0.03173071891069412 0.5289537906646729 0.04111985117197037 0.04027289152145386 0.014370166696608067
0.37072688341140747 0.42303532361984253 0.05348119139671326 0.04530450701713562 0.013515900820493698
0.10525500774383545 0.5016999244689941 0.03044656664133072 0.028489679098129272 0.012949652969837189
0.48793601989746094 0.12049320340156555 0.06026268005371094 0.05589509755373001 0.01287745125591755
0.2981768846511841 0.1871224194765091 0.048608213663101196 0.06082668900489807 0.011378464289009571
0.4908946752548218 0.48961400985717773 0.07073795795440674 0.06851530075073242 0.011017410084605217
0.2965354919433594 0.1794450730085373 0.04727289080619812 0.0424036979675293 0.010992482304573059
0.4804787039756775 0.640493631362915 0.0559593141078949 0.05079305171966553 0.010949368588626385
0.25824806094169617 0.4232653081417084 0.06984920799732208 0.06525373458862305 0.009910427033901215
0.03256671875715256 0.527996838092804 0.04982206970453262 0.047724127769470215 0.009192737750709057
0.10400284826755524 0.4948667585849762 0.060679011046886444 0.060606181621551514 0.008752720430493355
0.37911295890808105 0.4794102907180786 0.05371716618537903 0.05285242199897766 0.008043845184147358
0.26954764127731323 0.42751121520996094 0.07085610926151276 0.055025309324264526 0.007835819385945797
0.035717736929655075 0.24103689193725586 0.04868960380554199 0.056917235255241394 0.007808238733559847
0.36504751443862915 0.4238249659538269 0.06411972641944885 0.056630730628967285 0.007626011501997709
0.8448606729507446 0.45459437370300293 0.0405353307723999 0.03856879472732544 0.007424653507769108
0.49877262115478516 0.49640917778015137 0.08323907852172852 0.06634843349456787 0.007302429061383009
0.03660574182868004 0.2406977117061615 0.06068282574415207 0.06567858159542084 0.006861051078885794
0.3761134147644043 0.4714544415473938 0.05201426148414612 0.04501610994338989 0.006353306118398905
0.23762479424476624 0.4323817491531372 0.11106033623218536 0.08016890287399292 0.006234082859009504
0.4911426603794098 0.49774879217147827 0.04723471403121948 0.045090705156326294 0.006215151399374008
0.3914375901222229 0.36566007137298584 0.06669396162033081 0.058119505643844604 0.006082766689360142
0.5339216589927673 0.4615039825439453 0.050898075103759766 0.04779863357543945 0.006053547374904156
0.3794363737106323 0.47518712282180786 0.07237616181373596 0.06452867388725281 0.00583074614405632
0.3965757489204407 0.4707495868206024 0.07169046998023987 0.06654876470565796 0.005804829299449921
0.09954103827476501 0.507214367389679 0.05051641911268234 0.05118677020072937 0.005518951453268528
0.12741392850875854 0.3184191584587097 0.07666535675525665 0.06826320290565491 0.005347575526684523
0.47861623764038086 0.6367019414901733 0.07021176815032959 0.05904906988143921 0.005244761239737272
0.5200731158256531 0.45998114347457886 0.0767042338848114 0.07676622271537781 0.0052436222322285175
0.12540429830551147 0.3065221905708313 0.07266342639923096 0.07190626859664917 0.0048767803236842155
0.21152551472187042 0.4407578408718109 0.07691454887390137 0.07544612884521484 0.004865179304033518
0.1989995837211609 0.4460606575012207 0.06723342835903168 0.06479930877685547 0.004504503682255745
0.36673229932785034 0.4220828115940094 0.038239866495132446 0.0338977575302124 0.004450728185474873
0.5273916721343994 0.4952782988548279 0.1111510694026947 0.07165881991386414 0.004431166686117649
0.3770236074924469 0.4294361472129822 0.05783814191818237 0.047545820474624634 0.004416211973875761
0.49719494581222534 0.47881999611854553 0.08515283465385437 0.08593112230300903 0.004033460281789303
0.383728563785553 0.4874419569969177 0.07251948118209839 0.07290783524513245 0.0038739184383302927
0.10088491439819336 0.5037838220596313 0.06211476773023605 0.06681978702545166 0.0036491684149950743
0.20031669735908508 0.44536730647087097 0.047943443059921265 0.04440879821777344 0.0036412368062883615
0.25284746289253235 0.43082016706466675 0.05561184883117676 0.05559369921684265 0.003538950113579631
0.11091454327106476 0.5010460615158081 0.061663784086704254 0.05693703889846802 0.003520483383908868
0.03803056851029396 0.505933403968811 0.06525006145238876 0.08231678605079651 0.0035191418137401342
0.05156785249710083 0.48456060886383057 0.045096155256032944 0.04668578505516052 0.0034122681245207787
0.4243261218070984 0.5143254399299622 0.05885356664657593 0.056557655334472656 0.003408774035051465
0.26979780197143555 0.4110475778579712 0.08196000754833221 0.07753631472587585 0.003328267252072692
0.03415977582335472 0.23734457790851593 0.0425739586353302 0.04419669508934021 0.0031891162507236004
0.2664634883403778 0.36316412687301636 0.07178960740566254 0.0658060610294342 0.0031724353320896626
0.49643051624298096 0.11672085523605347 0.06509092450141907 0.06107565760612488 0.00315030082128942
