x y width height conf
0.13347823917865753 0.772748589515686 0.04022136330604553 0.038399696350097656 0.45165762305259705
0.15355956554412842 0.8673464059829712 0.03458063304424286 0.028521358966827393 0.44165465235710144
0.15060146152973175 0.7299020290374756 0.03237009048461914 0.02974492311477661 0.4212053716182709
0.2035154402256012 0.7989044189453125 0.03764410316944122 0.03548330068588257 0.3612641990184784
0.14504335820674896 0.8259525299072266 0.03248918056488037 0.02918565273284912 0.34033551812171936
0.22245365381240845 0.41639700531959534 0.017071619629859924 0.016613781452178955 0.2596105635166168
0.5633535385131836 0.5142558217048645 0.025784194469451904 0.028233051300048828 0.24990388751029968
0.5440594553947449 0.31912484765052795 0.018885135650634766 0.017500996589660645 0.24697524309158325
0.33931678533554077 0.8307890892028809 0.03746709227561951 0.032563209533691406 0.23673254251480103
0.6554490327835083 0.4181486964225769 0.012779414653778076 0.012670725584030151 0.21908564865589142
0.14563655853271484 0.8254928588867188 0.03523290157318115 0.03135335445404053 0.2149096131324768
0.4333292245864868 0.8058035373687744 0.024246424436569214 0.022130191326141357 0.1995471864938736
0.2756150960922241 0.6724215745925903 0.020816028118133545 0.020340144634246826 0.18878448009490967
0.3987245261669159 0.7698829770088196 0.04125785827636719 0.039496779441833496 0.18621397018432617
0.43229132890701294 0.8066259622573853 0.0317024290561676 0.027253806591033936 0.18491479754447937
0.6560120582580566 0.3030201196670532 0.01569366455078125 0.014982789754867554 0.1766628473997116
0.543890118598938 0.31896883249282837 0.023097515106201172 0.022460460662841797 0.1588224321603775
0.37828654050827026 0.8192064762115479 0.03222471475601196 0.028718173503875732 0.1541464477777481
0.3988390564918518 0.7707622647285461 0.04140740633010864 0.038806915283203125 0.15290042757987976
0.576789379119873 0.8358047604560852 0.031080424785614014 0.03414309024810791 0.1497384011745453
0.37871599197387695 0.8189428448677063 0.02841085195541382 0.025696158409118652 0.14887739717960358
0.14870531857013702 0.7007216215133667 0.029798656702041626 0.028413474559783936 0.1391739398241043
0.39756566286087036 0.8894764184951782 0.02835598587989807 0.024478554725646973 0.13163648545742035
0.22314077615737915 0.4166589379310608 0.020655915141105652 0.01968708634376526 0.1280261129140854
0.49070948362350464 0.6865699887275696 0.023169010877609253 0.023502588272094727 0.11566539853811264
0.3789633810520172 0.8199179172515869 0.035307228565216064 0.03320044279098511 0.11426617205142975
0.27530890703201294 0.6731005907058716 0.027299106121063232 0.026171088218688965 0.11416298151016235
0.2475263476371765 0.8353255987167358 0.033324047923088074 0.027394115924835205 0.10731928795576096
0.1797412931919098 0.6676219701766968 0.031438156962394714 0.03032761812210083 0.10046813637018204
0.21364212036132812 0.8487951755523682 0.029526710510253906 0.025960147380828857 0.09280100464820862
0.3122355341911316 0.8470380306243896 0.0242098867893219 0.02344268560409546 0.08816925436258316
0.1516866534948349 0.7280044555664062 0.042876362800598145 0.037756145000457764 0.0825081393122673
0.397125244140625 0.8892494440078735 0.030944019556045532 0.026660919189453125 0.0819629579782486
0.5974231958389282 0.27855318784713745 0.015319466590881348 0.015202909708023071 0.07685169577598572
0.1490856111049652 0.702747642993927 0.031680479645729065 0.029402732849121094 0.07602427899837494
0.1491866111755371 0.702666163444519 0.031444698572158813 0.028402209281921387 0.07585416734218597
0.2034275084733963 0.8006872534751892 0.04401698708534241 0.04352712631225586 0.0731150358915329
0.35494643449783325 0.8269044160842896 0.06968194246292114 0.041641831398010254 0.07218268513679504
0.6095662117004395 0.7384095191955566 0.017000973224639893 0.01925581693649292 0.06982462108135223
0.24888268113136292 0.8367712497711182 0.0365421324968338 0.032838284969329834 0.06875617057085037
0.5644071102142334 0.8352559804916382 0.05052989721298218 0.03856319189071655 0.06323792040348053
0.5449819564819336 0.3191165030002594 0.02719724178314209 0.023724853992462158 0.06253669410943985
0.6557853817939758 0.4183233976364136 0.01799333095550537 0.018521100282669067 0.06148669496178627
0.5725729465484619 0.8343402743339539 0.04314166307449341 0.03988456726074219 0.05701827630400658
0.5250809192657471 0.7518930435180664 0.01666921377182007 0.016301751136779785 0.05609797313809395
0.5556608438491821 0.8361549377441406 0.04292881488800049 0.039302051067352295 0.05225526914000511
0.15150542557239532 0.7132530212402344 0.043447911739349365 0.049214065074920654 0.051618542522192
0.48906582593917847 0.8420437574386597 0.026329010725021362 0.024748265743255615 0.04897939786314964
0.2082919478416443 0.7598493695259094 0.022906318306922913 0.02157759666442871 0.04550236836075783
0.6550710797309875 0.3041396141052246 0.020784735679626465 0.02062860131263733 0.04452234134078026
0.3724570870399475 0.5894145965576172 0.015005767345428467 0.014473140239715576 0.0437760129570961
0.22291690111160278 0.4165014624595642 0.024019435048103333 0.02443256974220276 0.043266624212265015
0.6355980038642883 0.022478047758340836 0.02226567268371582 0.020852573215961456 0.03971230983734131
0.6104546785354614 0.7384309768676758 0.021137714385986328 0.02311992645263672 0.03680437430739403
0.7398473620414734 0.4013003408908844 0.01305532455444336 0.013758301734924316 0.03642868250608444
0.27508988976478577 0.6708378791809082 0.030472278594970703 0.03432577848434448 0.03601868823170662
0.3705451488494873 0.8223050236701965 0.049992382526397705 0.04286539554595947 0.03552740067243576
0.5977931022644043 0.278780996799469 0.020328164100646973 0.019733518362045288 0.033892590552568436
0.33831751346588135 0.8322490453720093 0.05249252915382385 0.044444262981414795 0.03331084921956062
0.20153194665908813 0.7998435497283936 0.04829147458076477 0.040803730487823486 0.03288724273443222
0.17900881171226501 0.6694151163101196 0.03234972059726715 0.03054201602935791 0.03262397646903992
0.546808123588562 0.8693208694458008 0.028037607669830322 0.022116482257843018 0.03249663487076759
0.22996720671653748 0.8917539715766907 0.026187792420387268 0.022013068199157715 0.031641885638237
0.39888226985931396 0.7715337872505188 0.039445728063583374 0.03727591037750244 0.03090186044573784
0.5254956483840942 0.7520056366920471 0.01955491304397583 0.02093827724456787 0.029601698741316795
0.39948609471321106 0.770654559135437 0.05327105522155762 0.04659503698348999 0.029133399948477745
0.5110024809837341 0.4676828384399414 0.027029424905776978 0.02287977933883667 0.029005330055952072
0.508242130279541 0.8033936023712158 0.03499910235404968 0.030025064945220947 0.02824408747255802
0.5449679493904114 0.3190207779407501 0.03150057792663574 0.029339909553527832 0.0278349369764328
0.3780859708786011 0.8193016052246094 0.0412726104259491 0.035468101501464844 0.027490099892020226
0.43270015716552734 0.8548915982246399 0.02904471755027771 0.024455666542053223 0.0273748766630888
0.23401841521263123 0.8420165777206421 0.061423346400260925 0.037385523319244385 0.02727009914815426
0.17924189567565918 0.6651530861854553 0.03863754868507385 0.037119269371032715 0.02600129134953022
0.6274846792221069 0.6620333194732666 0.025709927082061768 0.030121266841888428 0.02449582889676094
0.1489543467760086 0.7215895652770996 0.042654186487197876 0.04811972379684448 0.023688366636633873
0.6347637176513672 0.02225537784397602 0.028234481811523438 0.027097541838884354 0.02366987057030201
