x y width height conf
0.4599558115005493 0.3396994173526764 0.01729944348335266 0.017721354961395264 0.2747475802898407
0.4482930302619934 0.9482971429824829 0.024137109518051147 0.023517608642578125 0.2603142559528351
0.4918747544288635 0.3241335451602936 0.02114841341972351 0.024644434452056885 0.22116994857788086
0.3706824779510498 0.5951491594314575 0.014761537313461304 0.015513777732849121 0.21644282341003418
0.7826340198516846 0.4519035220146179 0.02017587423324585 0.020106106996536255 0.21209630370140076
0.6408393383026123 0.780636191368103 0.01869446039199829 0.016994774341583252 0.20678898692131042
0.4532572031021118 0.47993460297584534 0.01904734969139099 0.020129799842834473 0.20460090041160583
0.45964914560317993 0.3400452136993408 0.0194738507270813 0.018914729356765747 0.18872635066509247
0.6411327719688416 0.8516384363174438 0.030480384826660156 0.02908170223236084 0.17940795421600342
0.7072461843490601 0.7912154197692871 0.023887813091278076 0.021987318992614746 0.16951513290405273
0.7155447006225586 0.6331580281257629 0.029270946979522705 0.025490522384643555 0.16069196164608002
0.6412220001220703 0.7806189060211182 0.024932861328125 0.022665798664093018 0.14713379740715027
0.7081077694892883 0.7911332845687866 0.018133878707885742 0.017833054065704346 0.14702582359313965
0.7153416872024536 0.6331591606140137 0.02274376153945923 0.019948363304138184 0.14392416179180145
0.48338258266448975 0.32404977083206177 0.027565687894821167 0.02386993169784546 0.13096973299980164
0.7806999683380127 0.45255643129348755 0.025058209896087646 0.025518983602523804 0.11823264509439468
0.5639994740486145 0.253462016582489 0.032155752182006836 0.026462987065315247 0.11101535707712173
0.4541967511177063 0.47947514057159424 0.02375584840774536 0.02676507830619812 0.10060811787843704
0.4890672266483307 0.9430010318756104 0.018229365348815918 0.01760333776473999 0.08926140516996384
0.48693764209747314 0.9434562921524048 0.02233526110649109 0.020865261554718018 0.08364211022853851
0.4533610939979553 0.4801410734653473 0.02540653944015503 0.025556564331054688 0.083245187997818
0.4732514023780823 0.32363343238830566 0.01666051149368286 0.020055115222930908 0.07998883724212646
0.5634459257125854 0.2536189556121826 0.025020062923431396 0.022903352975845337 0.07968495041131973
0.5627106428146362 0.25361430644989014 0.024915874004364014 0.023370370268821716 0.07361268997192383
0.5985009074211121 0.9827176928520203 0.01864910125732422 0.016510009765625 0.07269788533449173
0.37030377984046936 0.5954868197441101 0.019779503345489502 0.02071857452392578 0.07199220359325409
0.446633517742157 0.323563814163208 0.017367154359817505 0.017357438802719116 0.06548331677913666
0.44861671328544617 0.9485219717025757 0.027599334716796875 0.025845110416412354 0.061066512018442154
0.42082881927490234 0.310541570186615 0.02225208282470703 0.021375387907028198 0.059733230620622635
0.4664769768714905 0.3314092755317688 0.021303564310073853 0.024271756410598755 0.05708882212638855
0.6405372619628906 0.853589653968811 0.03766000270843506 0.0363311767578125 0.05705097317695618
0.49123936891555786 0.3240826725959778 0.02741071581840515 0.03231349587440491 0.05462951213121414
0.708278477191925 0.790685772895813 0.029206395149230957 0.02729243040084839 0.048400506377220154
0.6659669876098633 0.6263656616210938 0.017910003662109375 0.016485512256622314 0.04648769646883011
0.6137926578521729 0.9074528813362122 0.024979889392852783 0.01866590976715088 0.04538138955831528
0.4328309893608093 0.3460368514060974 0.01638689637184143 0.017925500869750977 0.042199064046144485
0.6417557597160339 0.8517692685127258 0.037604331970214844 0.03287053108215332 0.034204836934804916
0.47803354263305664 0.9718625545501709 0.013774096965789795 0.013647258281707764 0.02958252839744091
0.3897894024848938 0.29432088136672974 0.013624191284179688 0.014730751514434814 0.02801441214978695
0.4494282007217407 0.947902500629425 0.029893308877944946 0.028499960899353027 0.02497873455286026
0.6308448910713196 0.5925264954566956 0.017026185989379883 0.016658782958984375 0.021422380581498146
0.4491340219974518 0.32632750272750854 0.018791675567626953 0.02006775140762329 0.021103283390402794
0.33691564202308655 0.7128084301948547 0.01685619354248047 0.01939523220062256 0.019426705315709114
0.6650412678718567 0.6261692643165588 0.022705078125 0.0202864408493042 0.019340869039297104
0.6380734443664551 0.8410236239433289 0.02772676944732666 0.032759666442871094 0.019039131700992584
0.33716481924057007 0.7125002145767212 0.01453140377998352 0.016511142253875732 0.01767055131494999
